1 0.12220236054316 0.314291885234416 0.121654856551904 0.341507510766387 -0.16101332008373 0.3937752615707 0.421392272971571 -0.388753867670894 0 1 0
1 0.180979760440532 0.327667012345046 0.185134691931307 0.507863432290033 0.328591820839792 0.189865631978028 0.387160276379436 0.120999568141997 0 1 0
1 0.175696196490899 0.229969672355801 0.102961890362203 0.778784996708855 0.388783305361867 -0.294049039753154 0.331947837239131 -0.300355771910399 0 0 0
1 0.089672637283802 0.0689311478286982 -0.207452272786759 0.497567210383713 -0.140849128607661 -0.242659330512397 0.325127121843398 -1.25489410235547 0 1 1
1 0.329736594334245 0.279629604211077 0.326660262203586 0.339161359081045 0.465545555613935 0.0753614045493305 0.452028456479311 0.210397073794156 0 0 0
1 -0.112414560136385 0.0416376181447413 -0.193352352131624 0.272086966792122 0.0456069359276444 -0.159197258967906 0.435127960350364 0.0561970204114914 0 0 0
1 0.0295309888431802 -0.111557958880439 -0.118073946684599 0.363683255454525 -0.157747379159555 -0.437843507484067 0.170221229176968 -0.118403328019194 0 0 0
1 0.157326924359659 0.514032659418881 0.0150998363643885 0.626721616731957 0.480150042348541 0.104555861130357 0.375918542908039 0.537715948121622 1 1 1
1 -0.109990340147633 0.433436646632617 0.405816723983735 0.185472646402195 0.362815671898425 0.116510193608701 0.42160472067073 0.303284883069573 1 1 0
1 -0.250230901738396 -0.39209673102363 -0.503874121964909 0.241281871423125 -0.0938602808490396 -0.263087707981467 -0.618108773848508 -0.627484022830613 1 0 0
1 0.220078521841206 -0.166489054197446 -0.236369303716347 0.540704934857786 0.0746943861525506 0.265581347327679 -0.0476347689284012 -0.0184298442304134 0 0 0
1 0.156790198907256 0.511902801971883 0.096400224622339 0.716972113023512 0.113497883901 -0.523009031377733 0.897440598420799 0.201641894340282 0 1 1
1 0.251265797595261 0.243858057055622 -0.208364119194448 0.0831172532401979 0.014027681988664 0.0150522086024284 0.378569495545235 -0.205226321411319 1 1 1
1 0.278775004269555 0.492528927363455 0.695943022593856 0.930113832261413 0.440728798666969 0.31848126501427 0.709049391895533 0.226092356736772 1 0 0
1 0.131238217209466 0.0653715671179816 -0.432409103037789 0.688730442257656 0.298184109255672 -0.0267433635052294 0.130560821061954 -0.541563424691558 1 0 1
1 -0.22307586939889 -0.272014170568436 -0.596382580529898 0.20380427912809 0.0589840135909617 -0.330416389188613 -0.175403546718881 -0.518836428336799 0 0 1
1 -0.0399966132827103 0.343382292466704 -0.0384685939643532 0.0651671111769974 -0.345582952992991 -0.177753704646602 0.517596046812832 0.212205635420978 0 0 0
1 0.0742673880327493 0.0787528518820182 0.178687536641955 1.42821989797056 0.124252874911763 0.0796672781882808 0.555413468275219 -0.0711024849256501 1 1 0
1 0.222414070852101 0.222387717645615 -0.169224914470688 0.435946021443233 0.375873285718262 0.247990633547306 0.0737427143752575 0.273900658949278 0 1 0
